instance,probtype, n_vars, n_constr, n_nzcnt, nq_vars, nq_constr, nq_nzcnt, lp_avg, lp_l2_avg, lp_linf, lp_objval, num_b_variables, num_i_variables, num_c_variables, num_s_variables, num_n_variables, ratio_b_variables, ratio_i_variables, ratio_c_variables, ratio_s_variables, ratio_n_variables, num_i+_variables, ratio_i+_variables, num_unbounded_disc, ratio_unbounded_disc, support_size_avg, support_size_median, support_size_varcoef, support_size_q90mq10, rhs_c_0_avg, rhs_c_0_varcoef, rhs_c_1_avg, rhs_c_1_varcoef, rhs_c_2_avg, rhs_c_2_varcoef, vcg_constr_deg0_avg, vcg_constr_deg0_median, vcg_constr_deg0_varcoef, vcg_constr_deg0_q90mq10, vcg_var_deg0_avg, vcg_var_deg0_median, vcg_var_deg0_varcoef, vcg_var_deg0_q90mq10, vcg_constr_weight0_avg, vcg_constr_weight0_varcoef, vcg_var_weight0_avg, vcg_var_weight0_varcoef, A_ij_normalized0_avg, A_ij_normalized0_varcoef, a_normalized_varcoefs0_avg, a_normalized_varcoefs0_varcoef, obj_coefs0_avg, obj_coefs0_std, obj_coef_per_constr0_avg, obj_coef_per_constr0_std, obj_coef_per_sqr_constr0_avg, obj_coef_per_sqr_constr0_std, vcg_constr_deg1_avg, vcg_constr_deg1_median, vcg_constr_deg1_varcoef, vcg_constr_deg1_q90mq10, vcg_var_deg1_avg, vcg_var_deg1_median, vcg_var_deg1_varcoef, vcg_var_deg1_q90mq10, vcg_constr_weight1_avg, vcg_constr_weight1_varcoef, vcg_var_weight1_avg, vcg_var_weight1_varcoef, A_ij_normalized1_avg, A_ij_normalized1_varcoef, a_normalized_varcoefs1_avg, a_normalized_varcoefs1_varcoef, obj_coefs1_avg, obj_coefs1_std, obj_coef_per_constr1_avg, obj_coef_per_constr1_std, obj_coef_per_sqr_constr1_avg, obj_coef_per_sqr_constr1_std, vcg_constr_deg2_avg, vcg_constr_deg2_median, vcg_constr_deg2_varcoef, vcg_constr_deg2_q90mq10, vcg_var_deg2_avg, vcg_var_deg2_median, vcg_var_deg2_varcoef, vcg_var_deg2_q90mq10, vcg_constr_weight2_avg, vcg_constr_weight2_varcoef, vcg_var_weight2_avg, vcg_var_weight2_varcoef, A_ij_normalized2_avg, A_ij_normalized2_varcoef, a_normalized_varcoefs2_avg, a_normalized_varcoefs2_varcoef, obj_coefs2_avg, obj_coefs2_std, obj_coef_per_constr2_avg, obj_coef_per_constr2_std, obj_coef_per_sqr_constr2_avg, obj_coef_per_sqr_constr2_std, mipgap, nodecnt, clqcnt, covcnt, itcnt_max, numnewsolution_sum, newin_sum, nodeleft_avg, nodeleft_varcoef, diffObj_avg, diffObj_median, diffObj_varcoef, diffObj_q90mq10, numfeas, iinf_avg, iinf_median, iinf_varcoef, iinf_q90mq10, diffBestInt_avg, diffBestInt_median, diffBestInt_varcoef, diffBestInt_q90mq10, diffBestObjUp_avg, diffBestObjUp_median, diffBestObjUp_varcoef, diffBestObjUp_q90mq10, numcuts_sum, diffGap_avg, diffGap_median, diffGap_varcoef, diffGap_q90mq10, pre_t, rel_t, new_row, new_col, new_nonzero, clique_table, cliqueCuts, impliedBoundCuts, flowCuts, mixedIntegerRoundingCuts, gomoryFractionalCuts,time_relax, time_VCG0, time_VCG1, time_VCG2, cplex_prob_time
fhnw-binschedule2.mps.gz,1, 30969, 6503, 134640, 0, 0, 0, 0.0071904, 0.158096, 19, 1706.89, 30504, 464, 1, 0, 0, 0.984985, 0.0149827, 3.22904e-05, 0, 0, 30968, 0.999968, 0, 0, 2.28468, 2, 1.0103, 0, 17.2347, 0.392676, 1, 0, 0, 0, 20.7034, 2, 8.09548, 52, 4.34752, 4, 0.31675, 1, -115.442, -48.712, -24.2418, -1.02083, 0.723395, 0.58297, 1.22711, 1.15588, 0, 0, 0, 0, 0, 0, 0.000922651, 0, 32.9064, 0, 6, 6, 0, 0, 0.000922651, 32.9064, 6, 0, -512, -512, 0, 0, 1, 0, 0.166667, 0, 0.408248, 0, 20.7043, 2, 8.09647, 52, 4.34757, 4, 0.316749, 1, -115.441, -48.7122, -24.2408, -1.02088, 0.723395, 0.58297, 1.22858, 1.19848, 3.22904e-05, 0.00568237, 5.38173e-06, 0.000947061, 1.31825e-05, 0.00231982, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.58, 0.02, 0, 0.01, 9.17
fhnw-schedule-paira200.mps.gz,1, 20300, 40000, 119746, 0, 0, 0, 0.00140976, 0.00198215, 0.00498404, -73.8265, 20100, 0, 200, 0, 0, 0.990148, 0, 0.00985222, 0, 0, 20100, 0.990148, 0, 0, 2, 2, 0, 0, 100.128, 0.998691, 0, 0, -512, -512, 1, 1, 0, 0, 1.99005, 2, 0.0498748, 0, 0.73135, 273.28, 1.45542, 11.669, 4277.14, 5.77688, 0, 0, 0.00531815, 0.0609133, 0.00531815, 0.0609133, 0.00531815, 0.0609133, 1.99365, 2, 0.0476108, 0, 398.73, 399, 0.00111343, 1, 0.00365, 16.5219, 0.73, 0.608164, 9.11659e-06, 1.37655e+07, 0, 0, 0, 0, 0, 0, 0, 0, 2.99365, 3, 0.0317069, 0, 5.89882, 2, 6.64293, 0, 0.735, 271.928, 1.44828, 11.6688, 1427.45, 10.0993, 1.38987, 0.0406686, 0.00526576, 0.0606148, 0.00526576, 0.0606148, 0.00526576, 0.0606148, 0.985909, 0, 251, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.46, 0.05, 0.04, 0.03, 4.74
f2000.mps.gz,1, 4000, 10500, 29500, 0, 0, 0, 0.326667, 0.329983, 0.333333, 1331, 4000, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4000, 1, 0, 0, 2, 2, 0, 0, -512, -512, -512, -512, 0.619048, 1.26865, 2.80952, 3, 0.139766, 1, 7.375, 7, 0.347814, 7, 2.04762, 0.958862, 5.375, 0.477233, 1, 0, 0, 0, 1, 0, 0.157363, 0.0763571, 0.388193, 0.0816624, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 2.80952, 3, 0.139766, 1, 7.375, 7, 0.347814, 7, 2.04762, 0.958862, 5.375, 0.477233, 1, 0, 0, 0, 1, 0, 0.157363, 0.0763571, 0.388193, 0.0816624, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,75.77, 0.01, 0, 0.01, 7.86
fhnw-sq2.mps.gz,1, 650, 91, 1968, 0, 0, 0, 3.00849, 16.7711, 129, 0, 625, 25, 0, 0, 0, 0.961538, 0.0384615, 0, 0, 0, 650, 1, 0, 0, 6.76923, 2, 3.52273, 0, 0, 0, 54.9195, 2.46967, -512, -512, 21.6264, 25, 0.372492, 21, 3.02769, 3, 0.0793334, 0, -526.538, -1.68612, -73.7154, -0.527263, 0.954315, 0.218506, 0.14054, 1.62481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 21.6264, 25, 0.372492, 21, 3.02769, 3, 0.0793334, 0, -526.538, -1.68612, -73.7154, -0.527263, 0.954315, 0.218506, 0.14054, 1.62481, 0, 0, 0, 0, 0, 0, 1, 8560, 1, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 9.85
fhnw-sq3.mps.gz,1, 2450, 167, 7372, 0, 0, 0, 4.39966, 39.4363, 929, 0, 2401, 49, 0, 0, 0, 0.98, 0.02, 0, 0, 0, 2450, 1, 0, 0, 20.34, 2, 6.3117, 0, 0, 0, 152.16, 3.01781, -512, -512, 44.1437, 49, 0.319263, 43, 3.00898, 3, 0.0434109, 0, -3141.49, -1.5724, -214.134, -0.810287, 0.977223, 0.152619, 0.235477, 1.55183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 44.1437, 49, 0.319263, 43, 3.00898, 3, 0.0434109, 0, -3141.49, -1.5724, -214.134, -0.810287, 0.977223, 0.152619, 0.235477, 1.55183, 0, 0, 0, 0, 0, 0, 1, 491, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.01, 0, 0, 0, 8.54
fhnw-schedule-pairb200.mps.gz,1, 40200, 99554, 298554, 0, 0, 0, 0.030656, 0.0723279, 0.47176, -73.8265, 40000, 0, 200, 0, 0, 0.995025, 0, 0.00497512, 0, 0, 40000, 0.995025, 0, 0, 2, 2, 0, 0, 1.37918, 1.12716, 0, 0, -1, -0, 2.19935, 2, 0.182266, 1, 5.47385, 5, 5.09418, 3, 0.600217, 2.90414, 1.49385, 19.0881, 0.295687, 3.04152, 0.141352, 2.00074, 0.00267237, 0.0432616, 6.70929e-06, 0.000108609, 0.000133902, 0.00216762, 0.799566, 0, 1.2253, 2, 398, 398, 0, 0, 0, 0, 0, 0, 0, 4.52331e+09, 0, 0, 0, 0, 0, 0, 0, 0, 2.99892, 3, 0.298573, 2, 7.42672, 5, 5.27788, 3, 0.600217, 2.90414, 1.48642, 19.1359, 0.188164, 4.14847, 0.266747, 1.45875, 0.00265908, 0.0431542, 6.67591e-06, 0.000108339, 0.000133236, 0.00216224, 0.988289, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,3.75, 0.1, 0.04, 0.09, 6.22
fiball.mps.gz,1, 34219, 3707, 104792, 0, 0, 0, 0.0164864, 0.315964, 11.4648, 137.069, 33960, 258, 1, 0, 0, 0.992431, 0.00753967, 2.92235e-05, 0, 0, 34218, 0.999971, 0, 0, 2.36945, 2, 1.7889, 0, 0, 0, 0.99969, 0.0176008, -512, -512, 28.2671, 5, 3.84306, 42, 3.06231, 3, 0.349379, 1, 105.743, 5.65478, 11.4557, 2.22344, 1, 0, 0.420746, 1.89092, 0, 0, 0, 0, 0, 0, 0.00161856, 0, 24.8361, 0, 6, 6, 0, 0, -0.000917184, -40.0297, -3.4, -0, -512, -512, 0, 0, 1, 0, 0.166667, 0, 0.408248, 0, 28.2687, 5, 3.84285, 42, 3.06239, 3, 0.349402, 1, 105.743, 5.65483, 11.4553, 2.22351, 1, 0, 0.420808, 1.89132, 2.92235e-05, 0.0054058, 4.87059e-06, 0.000900967, 1.19305e-05, 0.00220691, 0.0362319, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.17, 0.01, 0, 0.02, 5.11
fhnw-schedule-paira400.mps.gz,1, 80600, 160000, 479504, 0, 0, 0, 0.000753476, 0.00103048, 0.00249374, -146.941, 80200, 0, 400, 0, 0, 0.995037, 0, 0.00496278, 0, 0, 80200, 0.995037, 0, 0, 2, 2, 0, 0, 200.134, 0.99937, 0, 0, -512, -512, 1, 1, 0, 0, 1.99501, 2, 0.0353111, 0, 0.7606, 525.742, 1.51741, 16.1988, 14252.5, 9.7119, 0, 0, 0.0024256, 0.0397882, 0.0024256, 0.0397882, 0.0024256, 0.0397882, 1.9969, 2, 0.0328014, 0, 798.76, 799, 0.000534683, 1, 0.0019, 22.9198, 0.76, 0.561951, 2.37386e-06, 1.46614e+08, 0, 0, 0, 0, 0, 0, 0, 0, 2.9969, 3, 0.0218563, 0, 5.94918, 2, 9.41143, 0, 0.7625, 524.434, 1.51365, 16.1987, 4753.85, 16.8756, 1.40204, 0.0275769, 0.00241356, 0.0396897, 0.00241356, 0.0396897, 0.00241356, 0.0396897, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.47, 0.13, 0.13, 0.13, 4.06
flugpl.mps.gz,1, 18, 18, 46, 0, 0, 0, 33.2393, 44.609, 69.5882, 1.16719e+06, 0, 11, 7, 0, 0, 0, 0.611111, 0.388889, 0, 0, 11, 0.611111, 0, 0, 19, 19, 0, 0, 0, 0, 10, 2.23607, 9333.33, 0.147254, 1.66667, 2, 0.565685, 3, 2.72727, 2, 0.385861, 2, 2.97778, 12.3499, 4.87273, 23.3894, 0.00127525, 10.5718, 0.425381, 1.35078, 2045.45, 597.516, 804.545, 228.587, 1251.1, 185.158, 0.888889, 1, 0.637377, 2, 2.28571, 2, 0.306186, 2, 7.99444, 4.3754, 20.5571, 2.21118, 0.00450903, 1.69403, 0.10582, 2.8324, 411.429, 934.305, 109.286, 230.952, 211.04, 464.979, 2.55556, 3, 0.234138, 1, 2.55556, 2, 0.374014, 2, 10.9722, 2.68393, 10.9722, 8.54953, 0.00263684, 4.36282, 0.782137, 0.321548, 1410, 1091.88, 534.167, 409.333, 846.635, 601.755, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 3.45
g503inf.mps.gz,1, 48, 41, 144, 0, 0, 0, 0.123256, 0.20302, 0.451007, 195.924, 24, 0, 24, 0, 0, 0.5, 0, 0.5, 0, 0, 24, 0.5, 0, 0, 2, 2, 0, 0, 6.51613, 1.90321, 23, 0.551677, -512, -512, 1.17073, 1, 1.51983, 1, 2, 2, 0, 0, -0.609756, -55.153, -1.04167, -9.50949, 0.544643, 0.274697, 0.0751106, 4.38413, 15, 2.78388, 7.5, 1.39194, 10.6066, 1.9685, 2.34146, 1, 0.931928, 5, 4, 4, 0, 0, 2.54439, 1.01476, 4.34667, 0.14809, 0.0599631, 0.875459, 0.0864147, 4.47965, 1.34667, 0.643698, 0.336667, 0.160925, 0.673333, 0.321849, 3.5122, 2, 0.593659, 5, 3, 4, 0.333333, 2, 1.93463, 17.4535, 1.6525, 4.54975, 0.181133, 1.25541, 0.571622, 0.709364, 8.17333, 7.11938, 3.91833, 3.71619, 5.63997, 5.16302, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 0
flugplinf.mps.gz,1, 18, 19, 64, 0, 0, 0, 33.2393, 44.609, 69.5882, 1.16719e+06, 0, 11, 7, 0, 0, 0, 0.611111, 0.388889, 0, 0, 11, 0.611111, 0, 0, 19, 19, 0, 0, 171429, 2.44949, 10, 2.23607, 9333.33, 0.147254, 2.15789, 2, 1.05528, 3, 3.72727, 3, 0.282337, 2, 1187.03, 4.23211, 2050.33, 0.34701, 0.0014899, 6.40443, 0.569428, 1.45483, 2045.45, 597.516, 553.182, 78.8633, 1051.88, 180.53, 1.21053, 1, 1.21584, 2, 3.28571, 3, 0.212999, 2, 159.153, 4.0352, 431.986, 2.26804, 0.00256481, 2.33025, 0.229171, 2.61444, 411.429, 934.305, 85.7143, 185.461, 187.343, 416.468, 3.36842, 3, 1.03833, 1, 3.55556, 3, 0.268823, 2, 1346.18, 4.20811, 1420.97, 0.803958, 0.00192568, 4.31039, 0.896522, 0.606272, 1410, 1091.88, 371.389, 262.889, 715.672, 514.779, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 3.92
fillomino7x7-0i.mps.gz,1, 6744, 5286, 17540, 0, 0, 0, 1.60294, 5.77929, 45, 0, 4818, 1841, 85, 0, 0, 0.714413, 0.272983, 0.0126038, 0, 0, 6659, 0.987396, 0, 0, 15.608, 2, 1.91931, 95, 0.413471, 1.98383, -0.316391, -30.8299, -512, -512, 3.29966, 2, 1.93736, 1, 2.61931, 1, 1.26847, 4, 7.92433, 12.7261, 6.29043, 2.13638, 0.456909, 1.7551, 0.141195, 4.13608, 0, 0, 0, 0, 0, 0, 0.0185395, 0, 7.2759, 0, 1.15294, 1, 0.312185, 1, -0.0185395, -7.2759, -1.15294, -0.312185, 0.412885, 0.716226, 0, 0, 0, 0, 0, 0, 0, 0, 3.3182, 2, 1.9248, 1, 2.60083, 1, 1.27106, 4, 7.90579, 12.7561, 6.19662, 2.15918, 0.456844, 1.75424, 0.135545, 3.55598, 0, 0, 0, 0, 0, 0, 1, 0, 235, 111, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.02, 0.01, 0, 0.01, 5.04
fiber.mps.gz,1, 1298, 363, 2944, 0, 0, 0, 0.00787676, 0.0522114, 0.5, 156083, 1254, 0, 44, 0, 0, 0.966102, 0, 0.0338983, 0, 0, 1254, 0.966102, 0, 0, 2, 2, 0, 0, -512, -512, 6.1405, 4.32115, -512, -512, 7.98898, 6, 1.0141, 18, 2.3126, 3, 0.410743, 2, -21.9008, -3.24973, -6.33971, -9.22083, -0.403235, -19.6126, 0.457647, 1.25075, 38339.5, 80800.8, 37023.4, 81365.7, 37505.2, 81156.5, 0.121212, 0, 2.69258, 1, 1, 1, 0, 0, 0.121212, 2.69258, 1, 0, 0.0790912, 1.51479, 0, 0, 0, 0, 0, 0, 0, 0, 8.11019, 6, 1.03687, 19, 2.2681, 3, 0.424755, 2, -21.7796, -3.25528, -6.09091, -9.43594, -0.388631, -20.0404, 0.461064, 1.25026, 37039.9, 79722, 35768.4, 80254.9, 36233.8, 80057.3, 0.324937, 0, 0, 13, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 8.94
fjspeasy01i.mps.gz,1, 11965, 15500, 34690, 0, 0, 0, 57.8084, 134.315, 510, 216, 8849, 3116, 0, 0, 0, 0.739574, 0.260426, 0, 0, 0, 11965, 1, 0, 0, 132.522, 2, 1.74321, 510, 0.370006, 1.32599, -0.743789, -253.906, -512, -512, 2.23806, 2, 0.19332, 1, 2.89929, 1, 7.67261, 4, -0.28929, -4.34193, -0.37476, -2.98347, 0.466352, 1.53876, 0.138991, 2.02226, 8.35771e-05, 0.00914167, 2.7859e-05, 0.00304722, 4.82533e-05, 0.00527795, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 2.23806, 2, 0.19332, 1, 2.89929, 1, 7.67261, 4, -0.28929, -4.34193, -0.37476, -2.98347, 0.466352, 1.53876, 0.138991, 2.02226, 8.35771e-05, 0.00914167, 2.7859e-05, 0.00304722, 4.82533e-05, 0.00527795, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.05, 0.01, 0, 0.01, 2.76
g200x740.mps.gz,1, 1480, 940, 2960, 0, 0, 0, 0.00777207, 0.0237165, 0.19, 34077.5, 740, 0, 740, 0, 0, 0.5, 0, 0.5, 0, 0, 740, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 4.00842e+11, -512, -512, 0.787234, 1, 0.519875, 1, 1, 1, 0, 0, -1180.85, -0.519875, -1500, -0, -512, -512, 0, 0, 74.2635, 14.406, 74.2635, 14.406, 74.2635, 14.406, 2.3617, 1, 1.12613, 7, 3, 3, 0, 0, 0.787234, 0.519875, 1, 0, 0, 2.05331e+09, 0.00717034, 9.23118, 5.18784, 2.65973, 1.72928, 0.886577, 2.9952, 1.5356, 3.14894, 2, 0.716955, 6, 2, 3, 0.5, 2, -1180.06, -0.519875, -749.5, -1.00133, 0, 2.05331e+09, 0.793355, 0.504435, 39.7257, 36.0578, 37.9964, 37.6758, 38.6294, 37.0775, 0.0136312, 0, 0, 72, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 7.06
gen-ip002.mps.gz,1, 41, 24, 922, 0, 0, 0, 0.363181, 0.847062, 3.48458, -4840.54, 0, 41, 0, 0, 0, 0, 1, 0, 0, 0, 41, 1, 41, 1, -512, -512, -512, -512, 148.587, 0.332706, -512, -512, -512, -512, 38.4167, 40, 0.111687, 12, 22.4878, 23, 0.0921973, 3, 96.9653, 0.415803, 56.7602, 0.821501, 0.0170252, 1.35239, 0.842762, 0.210158, 81.9271, 60.0813, 3.69649, 2.94387, 17.3755, 13.2224, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 38.4167, 40, 0.111687, 12, 22.4878, 23, 0.0921973, 3, 96.9653, 0.415803, 56.7602, 0.821501, 0.0170252, 1.35239, 0.842762, 0.210158, 81.9271, 60.0813, 3.69649, 2.94387, 17.3755, 13.2224, 0.0207701, 7, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 8.77
gasprod1-2.mps.gz,1, 10752, 27169, 200460, 0, 0, 0, 0.0374898, 0.0930033, 0.496656, -2945.66, 3716, 0, 7036, 0, 0, 0.34561, 0, 0.65439, 0, 0, 3716, 0.34561, 0, 0, 2, 2, 0, 0, 135.687, 4.81986, 111.549, 3.70092, -512, -512, 5.09169, 2, 2.22994, 15, 37.2271, 34, 0.902211, 76, 105.501, 6.31536, 771.357, 1.91607, 0.892279, 9.83765, 0.342229, 2.66379, 90.4082, 111.377, 3.75644, 5.86635, 17.3635, 23.3736, 2.28658, 1, 3.08122, 3, 8.82945, 4, 2.34417, 14, 3.78263, 29.8961, 14.6063, 13.1984, 9.34676, 9.64175, 0.265622, 3.03225, 108.104, 375.783, 62.1393, 307.422, 75.3793, 316.922, 7.37826, 3, 1.74277, 24, 18.644, 7, 1.56615, 44, 109.284, 6.20457, 276.147, 3.45217, 4.36074, 13.3608, 0.799228, 1.13806, 101.988, 311.073, 41.9616, 250.256, 55.3284, 258.218, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,8.45, 0.02, 0.02, 0.03, 4.37
gasprod1-3.mps.gz,1, 10752, 27169, 200463, 0, 0, 0, 0.0327458, 0.0898226, 0.499515, -1026.67, 3717, 0, 7035, 0, 0, 0.345703, 0, 0.654297, 0, 0, 3717, 0.345703, 0, 0, 2, 2, 0, 0, 135.733, 4.81767, 111.551, 3.7001, -512, -512, 5.09349, 2, 2.22917, 15, 37.2303, 34, 0.902187, 77, 105.094, 6.28663, 768.171, 1.92084, 0.889838, 9.8582, 0.342121, 2.66437, 90.6112, 111.548, 3.75413, 5.79101, 17.3733, 23.2424, 2.28488, 1, 3.08358, 3, 8.82416, 4, 2.34533, 14, 4.29907, 25.2926, 16.6029, 11.7103, 9.33536, 9.6395, 0.26553, 3.03353, 108.055, 375.805, 62.1467, 307.443, 75.3785, 316.945, 7.37837, 3, 1.74273, 24, 18.6443, 7, 1.56629, 44, 109.393, 6.20319, 276.422, 3.44184, 4.34863, 13.3674, 0.799887, 1.13753, 102.024, 311.089, 41.9602, 250.256, 55.3259, 258.214, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,10.03, 0.03, 0.02, 0.02, 6.03
gen-ip016.mps.gz,1, 28, 24, 672, 0, 0, 0, 0.875483, 1.46613, 4.84412, -9505.63, 0, 28, 0, 0, 0, 0, 1, 0, 0, 0, 28, 1, 28, 1, -512, -512, -512, -512, -75.3049, -2.44804, -512, -512, -512, -512, 28, 28, 0, 0, 24, 24, 0, 0, 5.17771, 22.0435, 4.43804, 11.5517, 0.0132776, 1.43844, 0.811648, 0.301406, 294.951, 95.1333, 12.2896, 3.96389, 60.2065, 19.419, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 28, 28, 0, 0, 24, 24, 0, 0, 5.17771, 22.0435, 4.43804, 11.5517, 0.0132776, 1.43844, 0.811648, 0.301406, 294.951, 95.1333, 12.2896, 3.96389, 60.2065, 19.419, 0.00964454, 8, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 10.31
gen-ip021.mps.gz,1, 35, 28, 945, 0, 0, 0, 0.885123, 1.61245, 4.5013, 2327.84, 0, 35, 0, 0, 0, 0, 1, 0, 0, 0, 35, 1, 35, 1, -512, -512, -512, -512, -74.9289, -0.255127, -512, -512, -512, -512, 33.75, 34, 0.0679477, 2, 27, 28, 0.104382, 2, -24.7491, -0.466563, -19.7993, -1.05497, 0.0095528, 2.19907, 0.766344, 0.147135, 27.5476, 19.4462, 1.02407, 0.699828, 5.29546, 3.66427, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 33.75, 34, 0.0679477, 2, 27, 28, 0.104382, 2, -24.7491, -0.466563, -19.7993, -1.05497, 0.0095528, 2.19907, 0.766344, 0.147135, 27.5476, 19.4462, 1.02407, 0.699828, 5.29546, 3.66427, 0.016399, 599, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 7.17
